"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother 9"	"Age of Mother 9 Code"	Births
	"New Mexico"	"35"	"2009"	"2009"	"30-34 years"	"30-34"	4933
	"New Mexico"	"35"	"2009"	"2009"	"35-39 years"	"35-39"	2325
	"New Mexico"	"35"	"2009"	"2009"	"40-44 years"	"40-44"	559
	"New Mexico"	"35"	"2009"	"2009"	"45-49 years"	"45-49"	45
	"New Mexico"	"35"	"2009"	"2009"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2010"	"2010"	"Under 15 years"	"15"	46
	"New Mexico"	"35"	"2010"	"2010"	"15-19 years"	"15-19"	3872
	"New Mexico"	"35"	"2010"	"2010"	"20-24 years"	"20-24"	8205
	"New Mexico"	"35"	"2010"	"2010"	"25-29 years"	"25-29"	7584
	"New Mexico"	"35"	"2010"	"2010"	"30-34 years"	"30-34"	5100
	"New Mexico"	"35"	"2010"	"2010"	"35-39 years"	"35-39"	2429
	"New Mexico"	"35"	"2010"	"2010"	"40-44 years"	"40-44"	570
	"New Mexico"	"35"	"2010"	"2010"	"45-49 years"	"45-49"	38
	"New Mexico"	"35"	"2010"	"2010"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2011"	"2011"	"Under 15 years"	"15"	44
	"New Mexico"	"35"	"2011"	"2011"	"15-19 years"	"15-19"	3452
	"New Mexico"	"35"	"2011"	"2011"	"20-24 years"	"20-24"	7895
	"New Mexico"	"35"	"2011"	"2011"	"25-29 years"	"25-29"	7744
	"New Mexico"	"35"	"2011"	"2011"	"30-34 years"	"30-34"	5215
	"New Mexico"	"35"	"2011"	"2011"	"35-39 years"	"35-39"	2322
	"New Mexico"	"35"	"2011"	"2011"	"40-44 years"	"40-44"	584
	"New Mexico"	"35"	"2011"	"2011"	"45-49 years"	"45-49"	27
	"New Mexico"	"35"	"2011"	"2011"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2012"	"2012"	"Under 15 years"	"15"	51
	"New Mexico"	"35"	"2012"	"2012"	"15-19 years"	"15-19"	3275
	"New Mexico"	"35"	"2012"	"2012"	"20-24 years"	"20-24"	7883
	"New Mexico"	"35"	"2012"	"2012"	"25-29 years"	"25-29"	7531
	"New Mexico"	"35"	"2012"	"2012"	"30-34 years"	"30-34"	5368
	"New Mexico"	"35"	"2012"	"2012"	"35-39 years"	"35-39"	2373
	"New Mexico"	"35"	"2012"	"2012"	"40-44 years"	"40-44"	553
	"New Mexico"	"35"	"2012"	"2012"	"45-49 years"	"45-49"	30
	"New Mexico"	"35"	"2012"	"2012"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2013"	"2013"	"Under 15 years"	"15"	33
	"New Mexico"	"35"	"2013"	"2013"	"15-19 years"	"15-19"	2959
	"New Mexico"	"35"	"2013"	"2013"	"20-24 years"	"20-24"	7681
	"New Mexico"	"35"	"2013"	"2013"	"25-29 years"	"25-29"	7552
	"New Mexico"	"35"	"2013"	"2013"	"30-34 years"	"30-34"	5251
	"New Mexico"	"35"	"2013"	"2013"	"35-39 years"	"35-39"	2331
	"New Mexico"	"35"	"2013"	"2013"	"40-44 years"	"40-44"	522
	"New Mexico"	"35"	"2013"	"2013"	"45-49 years"	"45-49"	20
	"New Mexico"	"35"	"2013"	"2013"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2014"	"2014"	"Under 15 years"	"15"	31
	"New Mexico"	"35"	"2014"	"2014"	"15-19 years"	"15-19"	2543
	"New Mexico"	"35"	"2014"	"2014"	"20-24 years"	"20-24"	7431
	"New Mexico"	"35"	"2014"	"2014"	"25-29 years"	"25-29"	7537
	"New Mexico"	"35"	"2014"	"2014"	"30-34 years"	"30-34"	5544
	"New Mexico"	"35"	"2014"	"2014"	"35-39 years"	"35-39"	2413
	"New Mexico"	"35"	"2014"	"2014"	"40-44 years"	"40-44"	521
	"New Mexico"	"35"	"2014"	"2014"	"45-49 years"	"45-49"	31
	"New Mexico"	"35"	"2014"	"2014"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2015"	"2015"	"Under 15 years"	"15"	20
	"New Mexico"	"35"	"2015"	"2015"	"15-19 years"	"15-19"	2320
	"New Mexico"	"35"	"2015"	"2015"	"20-24 years"	"20-24"	7157
	"New Mexico"	"35"	"2015"	"2015"	"25-29 years"	"25-29"	7613
	"New Mexico"	"35"	"2015"	"2015"	"30-34 years"	"30-34"	5638
	"New Mexico"	"35"	"2015"	"2015"	"35-39 years"	"35-39"	2544
	"New Mexico"	"35"	"2015"	"2015"	"40-44 years"	"40-44"	494
	"New Mexico"	"35"	"2015"	"2015"	"45-49 years"	"45-49"	28
	"New Mexico"	"35"	"2015"	"2015"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2016"	"2016"	"Under 15 years"	"15"	20
	"New Mexico"	"35"	"2016"	"2016"	"15-19 years"	"15-19"	2019
	"New Mexico"	"35"	"2016"	"2016"	"20-24 years"	"20-24"	6527
	"New Mexico"	"35"	"2016"	"2016"	"25-29 years"	"25-29"	7353
	"New Mexico"	"35"	"2016"	"2016"	"30-34 years"	"30-34"	5632
	"New Mexico"	"35"	"2016"	"2016"	"35-39 years"	"35-39"	2580
	"New Mexico"	"35"	"2016"	"2016"	"40-44 years"	"40-44"	530
	"New Mexico"	"35"	"2016"	"2016"	"45-49 years"	"45-49"	30
	"New Mexico"	"35"	"2016"	"2016"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2017"	"2017"	"Under 15 years"	"15"	17
	"New Mexico"	"35"	"2017"	"2017"	"15-19 years"	"15-19"	1896
	"New Mexico"	"35"	"2017"	"2017"	"20-24 years"	"20-24"	6054
	"New Mexico"	"35"	"2017"	"2017"	"25-29 years"	"25-29"	7213
	"New Mexico"	"35"	"2017"	"2017"	"30-34 years"	"30-34"	5406
	"New Mexico"	"35"	"2017"	"2017"	"35-39 years"	"35-39"	2624
	"New Mexico"	"35"	"2017"	"2017"	"40-44 years"	"40-44"	519
	"New Mexico"	"35"	"2017"	"2017"	"45-49 years"	"45-49"	38
	"New Mexico"	"35"	"2017"	"2017"	"50 years and over"	"50+"	0
	"New Mexico"	"35"	"2018"	"2018"	"Under 15 years"	"15"	19
	"New Mexico"	"35"	"2018"	"2018"	"15-19 years"	"15-19"	1724
	"New Mexico"	"35"	"2018"	"2018"	"20-24 years"	"20-24"	5641
	"New Mexico"	"35"	"2018"	"2018"	"25-29 years"	"25-29"	7064
	"New Mexico"	"35"	"2018"	"2018"	"30-34 years"	"30-34"	5381
	"New Mexico"	"35"	"2018"	"2018"	"35-39 years"	"35-39"	2653
	"New Mexico"	"35"	"2018"	"2018"	"40-44 years"	"40-44"	528
	"New Mexico"	"35"	"2018"	"2018"	"45-49 years"	"45-49"	28
	"New Mexico"	"35"	"2018"	"2018"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2019"	"2019"	"Under 15 years"	"15"	20
	"New Mexico"	"35"	"2019"	"2019"	"15-19 years"	"15-19"	1659
	"New Mexico"	"35"	"2019"	"2019"	"20-24 years"	"20-24"	5513
	"New Mexico"	"35"	"2019"	"2019"	"25-29 years"	"25-29"	6983
	"New Mexico"	"35"	"2019"	"2019"	"30-34 years"	"30-34"	5566
	"New Mexico"	"35"	"2019"	"2019"	"35-39 years"	"35-39"	2656
	"New Mexico"	"35"	"2019"	"2019"	"40-44 years"	"40-44"	526
	"New Mexico"	"35"	"2019"	"2019"	"45-49 years"	"45-49"	32
	"New Mexico"	"35"	"2019"	"2019"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2020"	"2020"	"Under 15 years"	"15"	11
	"New Mexico"	"35"	"2020"	"2020"	"15-19 years"	"15-19"	1485
	"New Mexico"	"35"	"2020"	"2020"	"20-24 years"	"20-24"	5330
	"New Mexico"	"35"	"2020"	"2020"	"25-29 years"	"25-29"	6609
	"New Mexico"	"35"	"2020"	"2020"	"30-34 years"	"30-34"	5290
	"New Mexico"	"35"	"2020"	"2020"	"35-39 years"	"35-39"	2604
	"New Mexico"	"35"	"2020"	"2020"	"40-44 years"	"40-44"	545
	"New Mexico"	"35"	"2020"	"2020"	"45-49 years"	"45-49"	28
	"New Mexico"	"35"	"2020"	"2020"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2021"	"2021"	"Under 15 years"	"15"	15
	"New Mexico"	"35"	"2021"	"2021"	"15-19 years"	"15-19"	1324
	"New Mexico"	"35"	"2021"	"2021"	"20-24 years"	"20-24"	5027
	"New Mexico"	"35"	"2021"	"2021"	"25-29 years"	"25-29"	6368
	"New Mexico"	"35"	"2021"	"2021"	"30-34 years"	"30-34"	5276
	"New Mexico"	"35"	"2021"	"2021"	"35-39 years"	"35-39"	2794
	"New Mexico"	"35"	"2021"	"2021"	"40-44 years"	"40-44"	553
	"New Mexico"	"35"	"2021"	"2021"	"45-49 years"	"45-49"	32
	"New Mexico"	"35"	"2021"	"2021"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2022"	"2022"	"Under 15 years"	"15"	19
	"New Mexico"	"35"	"2022"	"2022"	"15-19 years"	"15-19"	1372
	"New Mexico"	"35"	"2022"	"2022"	"20-24 years"	"20-24"	5084
	"New Mexico"	"35"	"2022"	"2022"	"25-29 years"	"25-29"	6336
	"New Mexico"	"35"	"2022"	"2022"	"30-34 years"	"30-34"	5462
	"New Mexico"	"35"	"2022"	"2022"	"35-39 years"	"35-39"	2714
	"New Mexico"	"35"	"2022"	"2022"	"40-44 years"	"40-44"	579
	"New Mexico"	"35"	"2022"	"2022"	"45-49 years"	"45-49"	46
	"New Mexico"	"35"	"2022"	"2022"	"50 years and over"	"50+"	Suppressed
	"New Mexico"	"35"	"2023"	"2023"	"Under 15 years"	"15"	15
	"New Mexico"	"35"	"2023"	"2023"	"15-19 years"	"15-19"	1267
	"New Mexico"	"35"	"2023"	"2023"	"20-24 years"	"20-24"	4872
	"New Mexico"	"35"	"2023"	"2023"	"25-29 years"	"25-29"	6151
	"New Mexico"	"35"	"2023"	"2023"	"30-34 years"	"30-34"	5238
	"New Mexico"	"35"	"2023"	"2023"	"35-39 years"	"35-39"	2766
	"New Mexico"	"35"	"2023"	"2023"	"40-44 years"	"40-44"	611
	"New Mexico"	"35"	"2023"	"2023"	"45-49 years"	"45-49"	29
	"New Mexico"	"35"	"2023"	"2023"	"50 years and over"	"50+"	Suppressed
	"New York"	"36"	"2007"	"2007"	"Under 15 years"	"15"	193
	"New York"	"36"	"2007"	"2007"	"15-19 years"	"15-19"	17621
	"New York"	"36"	"2007"	"2007"	"20-24 years"	"20-24"	51659
	"New York"	"36"	"2007"	"2007"	"25-29 years"	"25-29"	67509
	"New York"	"36"	"2007"	"2007"	"30-34 years"	"30-34"	66378
	"New York"	"36"	"2007"	"2007"	"35-39 years"	"35-39"	39626
	"New York"	"36"	"2007"	"2007"	"40-44 years"	"40-44"	9657
	"New York"	"36"	"2007"	"2007"	"45-49 years"	"45-49"	751
	"New York"	"36"	"2007"	"2007"	"50 years and over"	"50+"	57
	"New York"	"36"	"2008"	"2008"	"Under 15 years"	"15"	244
	"New York"	"36"	"2008"	"2008"	"15-19 years"	"15-19"	17289
	"New York"	"36"	"2008"	"2008"	"20-24 years"	"20-24"	51093
	"New York"	"36"	"2008"	"2008"	"25-29 years"	"25-29"	66359
	"New York"	"36"	"2008"	"2008"	"30-34 years"	"30-34"	65736
	"New York"	"36"	"2008"	"2008"	"35-39 years"	"35-39"	39119
	"New York"	"36"	"2008"	"2008"	"40-44 years"	"40-44"	9718
	"New York"	"36"	"2008"	"2008"	"45-49 years"	"45-49"	764
	"New York"	"36"	"2008"	"2008"	"50 years and over"	"50+"	61
	"New York"	"36"	"2009"	"2009"	"Under 15 years"	"15"	208
	"New York"	"36"	"2009"	"2009"	"15-19 years"	"15-19"	16306
	"New York"	"36"	"2009"	"2009"	"20-24 years"	"20-24"	49746
	"New York"	"36"	"2009"	"2009"	"25-29 years"	"25-29"	66055
	"New York"	"36"	"2009"	"2009"	"30-34 years"	"30-34"	67029
	"New York"	"36"	"2009"	"2009"	"35-39 years"	"35-39"	38023
	"New York"	"36"	"2009"	"2009"	"40-44 years"	"40-44"	9880
	"New York"	"36"	"2009"	"2009"	"45-49 years"	"45-49"	794
	"New York"	"36"	"2009"	"2009"	"50 years and over"	"50+"	69
	"New York"	"36"	"2010"	"2010"	"Under 15 years"	"15"	185
	"New York"	"36"	"2010"	"2010"	"15-19 years"	"15-19"	15126
	"New York"	"36"	"2010"	"2010"	"20-24 years"	"20-24"	48047
	"New York"	"36"	"2010"	"2010"	"25-29 years"	"25-29"	64552
	"New York"	"36"	"2010"	"2010"	"30-34 years"	"30-34"	67621
	"New York"	"36"	"2010"	"2010"	"35-39 years"	"35-39"	38049
	"New York"	"36"	"2010"	"2010"	"40-44 years"	"40-44"	9935
	"New York"	"36"	"2010"	"2010"	"45-49 years"	"45-49"	798
	"New York"	"36"	"2010"	"2010"	"50 years and over"	"50+"	62
	"New York"	"36"	"2011"	"2011"	"Under 15 years"	"15"	180
	"New York"	"36"	"2011"	"2011"	"15-19 years"	"15-19"	13718
	"New York"	"36"	"2011"	"2011"	"20-24 years"	"20-24"	46161
	"New York"	"36"	"2011"	"2011"	"25-29 years"	"25-29"	64659
	"New York"	"36"	"2011"	"2011"	"30-34 years"	"30-34"	68134
	"New York"	"36"	"2011"	"2011"	"35-39 years"	"35-39"	37713
	"New York"	"36"	"2011"	"2011"	"40-44 years"	"40-44"	9912
	"New York"	"36"	"2011"	"2011"	"45-49 years"	"45-49"	757
	"New York"	"36"	"2011"	"2011"	"50 years and over"	"50+"	78
	"New York"	"36"	"2012"	"2012"	"Under 15 years"	"15"	179
	"New York"	"36"	"2012"	"2012"	"15-19 years"	"15-19"	12592
	"New York"	"36"	"2012"	"2012"	"20-24 years"	"20-24"	45525
	"New York"	"36"	"2012"	"2012"	"25-29 years"	"25-29"	63656
	"New York"	"36"	"2012"	"2012"	"30-34 years"	"30-34"	69613
	"New York"	"36"	"2012"	"2012"	"35-39 years"	"35-39"	38360
	"New York"	"36"	"2012"	"2012"	"40-44 years"	"40-44"	10136
	"New York"	"36"	"2012"	"2012"	"45-49 years"	"45-49"	782
	"New York"	"36"	"2012"	"2012"	"50 years and over"	"50+"	73
	"New York"	"36"	"2013"	"2013"	"Under 15 years"	"15"	125
	"New York"	"36"	"2013"	"2013"	"15-19 years"	"15-19"	11128
	"New York"	"36"	"2013"	"2013"	"20-24 years"	"20-24"	43532
	"New York"	"36"	"2013"	"2013"	"25-29 years"	"25-29"	62563
	"New York"	"36"	"2013"	"2013"	"30-34 years"	"30-34"	69828
	"New York"	"36"	"2013"	"2013"	"35-39 years"	"35-39"	38972
	"New York"	"36"	"2013"	"2013"	"40-44 years"	"40-44"	9938
	"New York"	"36"	"2013"	"2013"	"45-49 years"	"45-49"	814
	"New York"	"36"	"2013"	"2013"	"50 years and over"	"50+"	80
	"New York"	"36"	"2014"	"2014"	"Under 15 years"	"15"	102
	"New York"	"36"	"2014"	"2014"	"15-19 years"	"15-19"	9954
	"New York"	"36"	"2014"	"2014"	"20-24 years"	"20-24"	41949
	"New York"	"36"	"2014"	"2014"	"25-29 years"	"25-29"	63809
	"New York"	"36"	"2014"	"2014"	"30-34 years"	"30-34"	72007
	"New York"	"36"	"2014"	"2014"	"35-39 years"	"35-39"	40311
	"New York"	"36"	"2014"	"2014"	"40-44 years"	"40-44"	9755
	"New York"	"36"	"2014"	"2014"	"45-49 years"	"45-49"	803
	"New York"	"36"	"2014"	"2014"	"50 years and over"	"50+"	83
	"New York"	"36"	"2015"	"2015"	"Under 15 years"	"15"	94
	"New York"	"36"	"2015"	"2015"	"15-19 years"	"15-19"	8961
	"New York"	"36"	"2015"	"2015"	"20-24 years"	"20-24"	40187
	"New York"	"36"	"2015"	"2015"	"25-29 years"	"25-29"	63140
	"New York"	"36"	"2015"	"2015"	"30-34 years"	"30-34"	72125
	"New York"	"36"	"2015"	"2015"	"35-39 years"	"35-39"	41712
	"New York"	"36"	"2015"	"2015"	"40-44 years"	"40-44"	10098
	"New York"	"36"	"2015"	"2015"	"45-49 years"	"45-49"	855
	"New York"	"36"	"2015"	"2015"	"50 years and over"	"50+"	102
	"New York"	"36"	"2016"	"2016"	"Under 15 years"	"15"	86
	"New York"	"36"	"2016"	"2016"	"15-19 years"	"15-19"	8003
	"New York"	"36"	"2016"	"2016"	"20-24 years"	"20-24"	37668
	"New York"	"36"	"2016"	"2016"	"25-29 years"	"25-29"	62540
	"New York"	"36"	"2016"	"2016"	"30-34 years"	"30-34"	72304
	"New York"	"36"	"2016"	"2016"	"35-39 years"	"35-39"	42620
	"New York"	"36"	"2016"	"2016"	"40-44 years"	"40-44"	10097
	"New York"	"36"	"2016"	"2016"	"45-49 years"	"45-49"	890
	"New York"	"36"	"2016"	"2016"	"50 years and over"	"50+"	75
	"New York"	"36"	"2017"	"2017"	"Under 15 years"	"15"	68
	"New York"	"36"	"2017"	"2017"	"15-19 years"	"15-19"	7480
	"New York"	"36"	"2017"	"2017"	"20-24 years"	"20-24"	35621
	"New York"	"36"	"2017"	"2017"	"25-29 years"	"25-29"	60250
	"New York"	"36"	"2017"	"2017"	"30-34 years"	"30-34"	71422
	"New York"	"36"	"2017"	"2017"	"35-39 years"	"35-39"	43444
	"New York"	"36"	"2017"	"2017"	"40-44 years"	"40-44"	10423
	"New York"	"36"	"2017"	"2017"	"45-49 years"	"45-49"	912
	"New York"	"36"	"2017"	"2017"	"50 years and over"	"50+"	117
	"New York"	"36"	"2018"	"2018"	"Under 15 years"	"15"	57
	"New York"	"36"	"2018"	"2018"	"15-19 years"	"15-19"	6847
	"New York"	"36"	"2018"	"2018"	"20-24 years"	"20-24"	33960
	"New York"	"36"	"2018"	"2018"	"25-29 years"	"25-29"	57989
	"New York"	"36"	"2018"	"2018"	"30-34 years"	"30-34"	71637
	"New York"	"36"	"2018"	"2018"	"35-39 years"	"35-39"	43986
	"New York"	"36"	"2018"	"2018"	"40-44 years"	"40-44"	10700
	"New York"	"36"	"2018"	"2018"	"45-49 years"	"45-49"	939
	"New York"	"36"	"2018"	"2018"	"50 years and over"	"50+"	123
	"New York"	"36"	"2019"	"2019"	"Under 15 years"	"15"	58
	"New York"	"36"	"2019"	"2019"	"15-19 years"	"15-19"	6606
	"New York"	"36"	"2019"	"2019"	"20-24 years"	"20-24"	32642
	"New York"	"36"	"2019"	"2019"	"25-29 years"	"25-29"	56050
	"New York"	"36"	"2019"	"2019"	"30-34 years"	"30-34"	70606
	"New York"	"36"	"2019"	"2019"	"35-39 years"	"35-39"	43756
	"New York"	"36"	"2019"	"2019"	"40-44 years"	"40-44"	10776
	"New York"	"36"	"2019"	"2019"	"45-49 years"	"45-49"	912
	"New York"	"36"	"2019"	"2019"	"50 years and over"	"50+"	133
	"New York"	"36"	"2020"	"2020"	"Under 15 years"	"15"	77
	"New York"	"36"	"2020"	"2020"	"15-19 years"	"15-19"	5681
	"New York"	"36"	"2020"	"2020"	"20-24 years"	"20-24"	30456
	"New York"	"36"	"2020"	"2020"	"25-29 years"	"25-29"	51709
	"New York"	"36"	"2020"	"2020"	"30-34 years"	"30-34"	68063
	"New York"	"36"	"2020"	"2020"	"35-39 years"	"35-39"	41970
	"New York"	"36"	"2020"	"2020"	"40-44 years"	"40-44"	10397
	"New York"	"36"	"2020"	"2020"	"45-49 years"	"45-49"	861
	"New York"	"36"	"2020"	"2020"	"50 years and over"	"50+"	124
	"New York"	"36"	"2021"	"2021"	"Under 15 years"	"15"	60
	"New York"	"36"	"2021"	"2021"	"15-19 years"	"15-19"	5373
	"New York"	"36"	"2021"	"2021"	"20-24 years"	"20-24"	29078
	"New York"	"36"	"2021"	"2021"	"25-29 years"	"25-29"	50490
	"New York"	"36"	"2021"	"2021"	"30-34 years"	"30-34"	70042
	"New York"	"36"	"2021"	"2021"	"35-39 years"	"35-39"	43875
	"New York"	"36"	"2021"	"2021"	"40-44 years"	"40-44"	10816
	"New York"	"36"	"2021"	"2021"	"45-49 years"	"45-49"	877
	"New York"	"36"	"2021"	"2021"	"50 years and over"	"50+"	131
	"New York"	"36"	"2022"	"2022"	"Under 15 years"	"15"	69
	"New York"	"36"	"2022"	"2022"	"15-19 years"	"15-19"	5031
	"New York"	"36"	"2022"	"2022"	"20-24 years"	"20-24"	28923
	"New York"	"36"	"2022"	"2022"	"25-29 years"	"25-29"	49064
	"New York"	"36"	"2022"	"2022"	"30-34 years"	"30-34"	67687
	"New York"	"36"	"2022"	"2022"	"35-39 years"	"35-39"	44351
	"New York"	"36"	"2022"	"2022"	"40-44 years"	"40-44"	11563
	"New York"	"36"	"2022"	"2022"	"45-49 years"	"45-49"	939
	"New York"	"36"	"2022"	"2022"	"50 years and over"	"50+"	147
	"New York"	"36"	"2023"	"2023"	"Under 15 years"	"15"	76
	"New York"	"36"	"2023"	"2023"	"15-19 years"	"15-19"	5000
	"New York"	"36"	"2023"	"2023"	"20-24 years"	"20-24"	28372
	"New York"	"36"	"2023"	"2023"	"25-29 years"	"25-29"	47799
	"New York"	"36"	"2023"	"2023"	"30-34 years"	"30-34"	66294
	"New York"	"36"	"2023"	"2023"	"35-39 years"	"35-39"	43582
	"New York"	"36"	"2023"	"2023"	"40-44 years"	"40-44"	11433
	"New York"	"36"	"2023"	"2023"	"45-49 years"	"45-49"	916
	"New York"	"36"	"2023"	"2023"	"50 years and over"	"50+"	140
	"North Carolina"	"37"	"2007"	"2007"	"Under 15 years"	"15"	237
	"North Carolina"	"37"	"2007"	"2007"	"15-19 years"	"15-19"	15079
	"North Carolina"	"37"	"2007"	"2007"	"20-24 years"	"20-24"	34913
	"North Carolina"	"37"	"2007"	"2007"	"25-29 years"	"25-29"	35880
	"North Carolina"	"37"	"2007"	"2007"	"30-34 years"	"30-34"	28216
	"North Carolina"	"37"	"2007"	"2007"	"35-39 years"	"35-39"	14003
	"North Carolina"	"37"	"2007"	"2007"	"40-44 years"	"40-44"	2559
	"North Carolina"	"37"	"2007"	"2007"	"45-49 years"	"45-49"	142
	"North Carolina"	"37"	"2007"	"2007"	"50 years and over"	"50+"	Suppressed
	"North Carolina"	"37"	"2008"	"2008"	"Under 15 years"	"15"	234
	"North Carolina"	"37"	"2008"	"2008"	"15-19 years"	"15-19"	15136
	"North Carolina"	"37"	"2008"	"2008"	"20-24 years"	"20-24"	34500
	"North Carolina"	"37"	"2008"	"2008"	"25-29 years"	"25-29"	35871
	"North Carolina"	"37"	"2008"	"2008"	"30-34 years"	"30-34"	28521
	"North Carolina"	"37"	"2008"	"2008"	"35-39 years"	"35-39"	13686
	"North Carolina"	"37"	"2008"	"2008"	"40-44 years"	"40-44"	2734
	"North Carolina"	"37"	"2008"	"2008"	"45-49 years"	"45-49"	144
	"North Carolina"	"37"	"2008"	"2008"	"50 years and over"	"50+"	13
	"North Carolina"	"37"	"2009"	"2009"	"Under 15 years"	"15"	184
	"North Carolina"	"37"	"2009"	"2009"	"15-19 years"	"15-19"	14093
	"North Carolina"	"37"	"2009"	"2009"	"20-24 years"	"20-24"	33898
	"North Carolina"	"37"	"2009"	"2009"	"25-29 years"	"25-29"	34556
	"North Carolina"	"37"	"2009"	"2009"	"30-34 years"	"30-34"	27855
	"North Carolina"	"37"	"2009"	"2009"	"35-39 years"	"35-39"	13425
	"North Carolina"	"37"	"2009"	"2009"	"40-44 years"	"40-44"	2690
	"North Carolina"	"37"	"2009"	"2009"	"45-49 years"	"45-49"	137
	"North Carolina"	"37"	"2009"	"2009"	"50 years and over"	"50+"	Suppressed
	"North Carolina"	"37"	"2010"	"2010"	"Under 15 years"	"15"	163
	"North Carolina"	"37"	"2010"	"2010"	"15-19 years"	"15-19"	12309
	"North Carolina"	"37"	"2010"	"2010"	"20-24 years"	"20-24"	32497
	"North Carolina"	"37"	"2010"	"2010"	"25-29 years"	"25-29"	33783
	"North Carolina"	"37"	"2010"	"2010"	"30-34 years"	"30-34"	27488
	"North Carolina"	"37"	"2010"	"2010"	"35-39 years"	"35-39"	13143
	"North Carolina"	"37"	"2010"	"2010"	"40-44 years"	"40-44"	2784
	"North Carolina"	"37"	"2010"	"2010"	"45-49 years"	"45-49"	175
	"North Carolina"	"37"	"2010"	"2010"	"50 years and over"	"50+"	Suppressed
	"North Carolina"	"37"	"2011"	"2011"	"Under 15 years"	"15"	145
	"North Carolina"	"37"	"2011"	"2011"	"15-19 years"	"15-19"	11070
	"North Carolina"	"37"	"2011"	"2011"	"20-24 years"	"20-24"	31390
	"North Carolina"	"37"	"2011"	"2011"	"25-29 years"	"25-29"	33566
	"North Carolina"	"37"	"2011"	"2011"	"30-34 years"	"30-34"	28305
	"North Carolina"	"37"	"2011"	"2011"	"35-39 years"	"35-39"	12948
	"North Carolina"	"37"	"2011"	"2011"	"40-44 years"	"40-44"	2803
	"North Carolina"	"37"	"2011"	"2011"	"45-49 years"	"45-49"	152
	"North Carolina"	"37"	"2011"	"2011"	"50 years and over"	"50+"	10
	"North Carolina"	"37"	"2012"	"2012"	"Under 15 years"	"15"	132
	"North Carolina"	"37"	"2012"	"2012"	"15-19 years"	"15-19"	10077
	"North Carolina"	"37"	"2012"	"2012"	"20-24 years"	"20-24"	30941
	"North Carolina"	"37"	"2012"	"2012"	"25-29 years"	"25-29"	33606
	"North Carolina"	"37"	"2012"	"2012"	"30-34 years"	"30-34"	28940
	"North Carolina"	"37"	"2012"	"2012"	"35-39 years"	"35-39"	13158
	"North Carolina"	"37"	"2012"	"2012"	"40-44 years"	"40-44"	2833
	"North Carolina"	"37"	"2012"	"2012"	"45-49 years"	"45-49"	135
	"North Carolina"	"37"	"2012"	"2012"	"50 years and over"	"50+"	Suppressed
	"North Carolina"	"37"	"2013"	"2013"	"Under 15 years"	"15"	128
	"North Carolina"	"37"	"2013"	"2013"	"15-19 years"	"15-19"	9020
	"North Carolina"	"37"	"2013"	"2013"	"20-24 years"	"20-24"	30172
	"North Carolina"	"37"	"2013"	"2013"	"25-29 years"	"25-29"	33757
	"North Carolina"	"37"	"2013"	"2013"	"30-34 years"	"30-34"	29501
	"North Carolina"	"37"	"2013"	"2013"	"35-39 years"	"35-39"	13392
	"North Carolina"	"37"	"2013"	"2013"	"40-44 years"	"40-44"	2862
	"North Carolina"	"37"	"2013"	"2013"	"45-49 years"	"45-49"	159
	"North Carolina"	"37"	"2013"	"2013"	"50 years and over"	"50+"	11
	"North Carolina"	"37"	"2014"	"2014"	"Under 15 years"	"15"	107
	"North Carolina"	"37"	"2014"	"2014"	"15-19 years"	"15-19"	8280
	"North Carolina"	"37"	"2014"	"2014"	"20-24 years"	"20-24"	29588
	"North Carolina"	"37"	"2014"	"2014"	"25-29 years"	"25-29"	35160
	"North Carolina"	"37"	"2014"	"2014"	"30-34 years"	"30-34"	30516
	"North Carolina"	"37"	"2014"	"2014"	"35-39 years"	"35-39"	14148
	"North Carolina"	"37"	"2014"	"2014"	"40-44 years"	"40-44"	2974
	"North Carolina"	"37"	"2014"	"2014"	"45-49 years"	"45-49"	194
	"North Carolina"	"37"	"2014"	"2014"	"50 years and over"	"50+"	Suppressed
	"North Carolina"	"37"	"2015"	"2015"	"Under 15 years"	"15"	98
	"North Carolina"	"37"	"2015"	"2015"	"15-19 years"	"15-19"	7641
	"North Carolina"	"37"	"2015"	"2015"	"20-24 years"	"20-24"	28725
	"North Carolina"	"37"	"2015"	"2015"	"25-29 years"	"25-29"	35419
	"North Carolina"	"37"	"2015"	"2015"	"30-34 years"	"30-34"	31214
	"North Carolina"	"37"	"2015"	"2015"	"35-39 years"	"35-39"	14608
	"North Carolina"	"37"	"2015"	"2015"	"40-44 years"	"40-44"	2925
